review_id,order_id,product_id,user_id,rating,review_text,review_date
17871,8257,1996,4416,5,Color was different from images.,2025-11-05T11:33:28.610
32780,15043,134,8267,3,Value for money.,2024-08-16T16:55:14.909
25618,11818,1134,7380,3,"Not as expected, quality is poor.",2024-06-19T11:55:17.871
36429,16732,1069,6990,4,Works perfectly!,2024-02-26T13:04:08.561
37776,17329,1647,3459,1,Fast shipping and good packaging.,2025-08-03T08:26:34.551
19101,8822,1486,9544,1,Customer service was helpful.,2024-10-14T02:00:19.784
34902,16023,1737,7409,3,Item arrived damaged.,2025-02-22T23:28:18.702
33473,15372,458,5146,4,Item arrived damaged.,2024-08-29T12:13:20.124
31016,14247,669,1045,3,"Excellent product, will buy again.",2025-11-10T08:46:38.403
31353,14396,326,9856,2,Color was different from images.,2025-10-18T19:01:48.702
24123,11130,455,6129,4,"Excellent product, will buy again.",2025-06-26T23:53:10.392
7006,3173,1654,2731,1,"Not as expected, quality is poor.",2025-04-21T08:38:47.643
11497,5295,1057,3397,2,Item arrived damaged.,2024-05-23T23:20:32.561
38671,17719,1258,8454,5,Color was different from images.,2025-04-14T23:32:08.695
37377,17157,279,5814,3,"Not as expected, quality is poor.",2025-01-25T17:01:47.980
1551,699,437,4677,5,Value for money.,2024-09-25T06:23:47.020
14553,6706,1682,7163,4,"Excellent product, will buy again.",2024-08-13T06:54:03.119
20515,9486,1898,3781,5,Works perfectly!,2025-03-22T07:23:40.845
7018,3180,1910,5397,5,Decent product for the price.,2024-09-18T15:09:24.885
11797,5429,730,8782,4,Item arrived damaged.,2024-04-13T15:19:51.103
34931,16036,414,3342,1,Customer service was helpful.,2024-02-03T07:27:01.478
28925,13307,979,3425,4,Decent product for the price.,2024-12-18T16:03:56.748
12073,5554,539,1136,4,Item arrived damaged.,2025-09-20T14:58:56.417
25983,11974,1826,943,4,Item arrived damaged.,2025-02-22T01:11:56.525
41866,19208,967,3770,3,Highly recommend this brand.,2024-12-15T18:53:30.131
42099,19324,1020,5603,2,Works perfectly!,2025-05-18T11:14:00.389
38782,17778,1850,4389,4,Fast shipping and good packaging.,2024-06-08T22:18:45.816
4106,1872,1480,2276,5,Customer service was helpful.,2025-07-09T23:44:45.995
6318,2857,1910,3068,5,Fast shipping and good packaging.,2025-09-01T01:14:46.895
7666,3495,634,3418,3,Color was different from images.,2024-12-31T19:54:31.727
10074,4626,1756,2426,3,"Excellent product, will buy again.",2024-03-20T11:37:39.625
33048,15175,1605,389,4,"Excellent product, will buy again.",2025-01-23T09:19:18.836
19145,8843,336,7417,3,Highly recommend this brand.,2024-10-05T19:37:15.820
40324,18487,615,2013,3,Item arrived damaged.,2025-04-21T12:54:41.513
41675,19120,1191,3200,4,Decent product for the price.,2025-08-28T03:07:44.080
26369,12152,1336,9295,4,"Not as expected, quality is poor.",2024-05-09T00:48:19.642
28206,12974,646,1343,4,Fast shipping and good packaging.,2025-05-25T02:23:40.901
4598,2093,1188,3542,5,Fast shipping and good packaging.,2025-08-31T18:17:49.980
22855,10552,95,6284,3,Works perfectly!,2025-02-21T13:29:07.482
24165,11150,1301,5878,1,Fast shipping and good packaging.,2024-01-01T02:03:54.487
27521,12654,1685,4645,3,Fast shipping and good packaging.,2024-03-14T21:00:42.823
7334,3335,542,4471,3,Fast shipping and good packaging.,2024-10-13T16:02:30.890
30633,14072,561,5151,3,Color was different from images.,2024-04-05T01:53:48.054
4286,1962,21,5249,3,Customer service was helpful.,2025-09-09T21:06:58.215
34996,16075,458,7880,2,Item arrived damaged.,2024-06-06T15:06:52.008
38543,17665,628,2178,3,"Not as expected, quality is poor.",2025-05-30T08:01:36.302
11341,5220,497,5933,4,Highly recommend this brand.,2024-10-08T19:56:45.829
33463,15368,832,146,3,Works perfectly!,2024-02-29T22:35:27.419
14113,6498,1408,9018,3,"Not as expected, quality is poor.",2024-08-12T05:32:53.113
9959,4568,1200,6627,4,Decent product for the price.,2024-12-31T06:17:12.674
14837,6833,1790,2058,3,"Excellent product, will buy again.",2025-05-26T16:27:54.041
32492,14921,1892,6310,3,"Excellent product, will buy again.",2025-06-17T05:58:08.639
995,446,1261,1117,2,Highly recommend this brand.,2025-10-02T06:48:52.842
14949,6884,110,2289,3,Works perfectly!,2024-07-06T20:13:53.908
25851,11914,1259,7961,4,Color was different from images.,2024-11-25T20:29:18.275
30717,14105,444,332,3,Works perfectly!,2025-11-05T11:16:47.814
36888,16926,947,8550,4,Decent product for the price.,2024-07-05T19:13:35.619
41348,18966,1707,1681,4,Value for money.,2024-03-16T14:14:26.880
38867,17818,1150,953,5,Works perfectly!,2024-08-02T06:50:10.119
20180,9323,812,3920,3,Works perfectly!,2025-01-18T05:08:18.678
20150,9309,785,826,5,Item arrived damaged.,2024-11-14T04:12:45.399
34554,15861,479,2680,5,Decent product for the price.,2025-09-09T05:36:56.244
19890,9200,123,2925,3,Fast shipping and good packaging.,2025-10-24T14:16:32.094
9977,4577,301,1765,3,Decent product for the price.,2025-06-25T15:21:43.862
7491,3413,347,34,3,Color was different from images.,2024-07-09T03:39:00.017
12432,5714,946,1317,2,Decent product for the price.,2025-01-27T04:12:57.777
23087,10652,1105,2086,5,Color was different from images.,2025-01-19T19:03:00.024
15176,6992,1933,5913,5,"Not as expected, quality is poor.",2024-12-13T06:13:40.811
32385,14872,1667,7196,4,Value for money.,2025-09-30T12:19:03.003
22911,10575,907,3728,3,Fast shipping and good packaging.,2024-01-06T07:17:21.018
42891,19715,610,4867,5,Works perfectly!,2025-10-30T03:43:24.375
42382,19461,1168,3921,2,Decent product for the price.,2024-05-15T12:53:37.010
12783,5867,353,1678,1,Highly recommend this brand.,2025-04-21T00:51:17.022
8111,3710,1092,6635,4,Customer service was helpful.,2025-03-12T05:06:33.578
23570,10873,451,7103,5,"Excellent product, will buy again.",2024-06-15T10:43:15.371
9673,4453,1178,582,2,Works perfectly!,2024-06-13T19:32:19.921
25402,11722,706,1223,3,"Excellent product, will buy again.",2025-09-09T11:41:29.160
4470,2036,733,2596,4,Highly recommend this brand.,2024-02-04T15:29:34.898
9406,4319,766,6864,5,Fast shipping and good packaging.,2025-02-24T18:15:18.393
998,447,1,7100,4,"Excellent product, will buy again.",2025-07-30T06:44:14.026
12498,5741,1810,2181,3,Customer service was helpful.,2024-11-19T16:06:59.999
32648,14988,576,6296,3,"Excellent product, will buy again.",2024-09-06T02:30:07.453
13216,6077,1021,780,4,Highly recommend this brand.,2024-11-10T22:14:49.181
28029,12891,1580,8471,5,Value for money.,2025-10-07T21:54:58.785
32228,14803,59,7362,4,Customer service was helpful.,2024-12-22T10:25:28.287
32119,14747,190,7638,2,Item arrived damaged.,2024-04-02T16:51:53.209
3603,1631,1015,9616,2,Decent product for the price.,2025-07-22T09:15:30.362
42341,19439,1338,2210,4,Works perfectly!,2024-01-13T01:42:13.303
11229,5170,582,7886,4,Color was different from images.,2024-02-12T19:12:02.426
770,346,1031,4683,2,Fast shipping and good packaging.,2025-10-25T14:53:11.676
42883,19712,1483,3351,2,Color was different from images.,2025-02-22T11:56:11.861
39015,17877,268,8326,3,Color was different from images.,2025-10-21T21:52:29.155
11834,5444,1478,4351,3,Color was different from images.,2025-04-02T21:29:19.807
27273,12543,303,8773,3,Highly recommend this brand.,2024-07-29T06:05:35.936
26950,12399,1350,841,2,Fast shipping and good packaging.,2024-03-21T02:59:27.343
42297,19418,1988,2344,2,"Not as expected, quality is poor.",2024-05-03T23:33:13.275
22116,10212,1611,2530,4,Fast shipping and good packaging.,2025-01-11T15:07:11.832
36166,16609,131,4345,3,Customer service was helpful.,2025-08-16T01:07:52.691
22260,10286,1203,5693,4,Color was different from images.,2025-01-16T06:00:27.759
24286,11207,795,8851,5,Value for money.,2024-04-07T17:22:34.078
41295,18946,439,640,3,Decent product for the price.,2024-05-18T22:10:23.390
17415,8042,1073,8380,4,Color was different from images.,2025-04-16T19:55:33.181
16350,7552,1869,5758,5,Fast shipping and good packaging.,2024-10-20T04:01:52.223
33929,15578,215,8600,3,Fast shipping and good packaging.,2024-09-25T14:17:55.511
27396,12602,884,3991,3,Decent product for the price.,2025-10-13T23:53:51.318
26636,12263,1734,4298,3,Customer service was helpful.,2024-08-16T16:06:46.503
412,182,14,9225,4,Highly recommend this brand.,2024-09-20T12:36:32.382
16356,7554,1596,32,4,Works perfectly!,2025-10-22T02:13:06.021
7414,3375,1820,4317,5,Item arrived damaged.,2025-10-07T12:10:48.783
18368,8484,599,5973,4,Highly recommend this brand.,2025-03-31T11:54:03.184
33495,15383,1103,846,2,"Excellent product, will buy again.",2024-04-13T02:54:09.067
26842,12347,318,1293,4,"Not as expected, quality is poor.",2025-07-21T01:48:57.850
35361,16240,924,9661,1,"Not as expected, quality is poor.",2025-01-23T10:20:30.619
10195,4687,527,1741,5,Value for money.,2024-03-24T17:48:47.515
37996,17428,1024,3816,4,"Not as expected, quality is poor.",2024-08-12T00:08:02.518
13021,5982,117,2962,2,Item arrived damaged.,2024-11-21T04:24:20.656
5355,2435,1924,6067,4,Fast shipping and good packaging.,2024-10-16T02:55:52.709
33021,15163,9,433,3,Works perfectly!,2024-03-15T14:41:56.505
16921,7815,1280,6365,4,Customer service was helpful.,2025-02-10T10:10:13.791
10576,4868,206,9442,4,Fast shipping and good packaging.,2025-10-22T06:36:20.928
30770,14129,777,9725,1,Customer service was helpful.,2025-05-28T13:27:37.410
16494,7618,966,8635,5,Fast shipping and good packaging.,2025-03-01T07:10:30.590
43078,19807,369,6007,1,Customer service was helpful.,2025-09-16T12:23:49.122
11481,5287,934,1893,4,Item arrived damaged.,2024-07-12T09:48:25.510
42244,19395,842,7665,4,Value for money.,2024-04-14T17:00:00.215
32431,14895,1758,5092,4,Highly recommend this brand.,2024-03-15T15:01:02.415
21060,9727,124,7449,3,Value for money.,2025-07-08T11:28:28.950
35373,16246,507,3919,4,Decent product for the price.,2025-10-24T21:54:15.448
26760,12316,328,3971,3,Value for money.,2025-10-03T06:17:25.390
40226,18444,653,998,5,Decent product for the price.,2024-10-26T05:43:27.967
1243,554,1079,7560,5,Decent product for the price.,2025-06-19T14:47:11.981
40546,18585,1327,5732,5,"Not as expected, quality is poor.",2025-08-02T03:13:21.373
34601,15884,1273,8324,4,Works perfectly!,2024-03-16T00:01:47.081
5928,2689,621,4501,3,Color was different from images.,2024-06-11T08:44:51.501
595,266,1359,8502,4,Works perfectly!,2025-01-18T13:57:01.175
41920,19236,412,3177,2,Customer service was helpful.,2024-03-22T02:34:57.733
42332,19436,584,7159,4,Color was different from images.,2024-05-12T03:54:10.870
30470,13995,1468,3528,3,"Excellent product, will buy again.",2024-01-07T14:31:39.796
25826,11903,1381,6633,4,Item arrived damaged.,2024-08-18T21:25:54.115
11390,5242,27,4324,2,"Excellent product, will buy again.",2025-04-18T18:32:56.267
6716,3039,1854,204,5,Value for money.,2025-09-28T22:27:45.211
8057,3687,951,6370,2,Decent product for the price.,2025-01-10T23:49:49.763
31110,14289,1309,9616,5,Highly recommend this brand.,2024-10-12T06:14:51.585
11387,5242,1430,4324,4,Item arrived damaged.,2024-09-02T20:02:52.814
19556,9043,474,8378,2,Item arrived damaged.,2024-03-23T13:55:49.334
12132,5575,1040,766,4,Highly recommend this brand.,2025-09-01T06:25:18.427
673,298,172,9474,1,Highly recommend this brand.,2024-06-06T23:10:51.752
39156,17950,1606,4941,3,"Excellent product, will buy again.",2024-04-26T21:57:35.430
19576,9056,819,7881,5,Color was different from images.,2025-09-22T22:14:02.987
4353,1992,1794,8387,1,Item arrived damaged.,2024-01-06T20:08:35.341
34532,15850,1565,979,4,Decent product for the price.,2025-03-14T04:49:42.509
23511,10846,1112,6624,1,"Not as expected, quality is poor.",2025-08-03T05:45:50.507
1152,518,1726,7923,4,Fast shipping and good packaging.,2024-01-25T23:42:58.046
33676,15468,84,6381,4,Fast shipping and good packaging.,2024-01-03T06:56:13.857
26410,12168,1959,9105,4,Works perfectly!,2024-10-08T19:43:29.456
12087,5558,1765,671,3,Highly recommend this brand.,2024-03-03T05:25:56.265
4355,1993,1758,8163,4,Decent product for the price.,2025-04-10T06:41:00.255
2387,1098,459,7014,2,Value for money.,2024-12-20T12:52:55.450
16234,7504,26,4885,2,Customer service was helpful.,2024-12-29T07:37:45.110
38946,17848,1994,5048,4,Customer service was helpful.,2024-01-27T12:34:42.094
28322,13026,964,9711,4,Value for money.,2024-02-27T16:56:56.213
26368,12152,260,9295,5,Item arrived damaged.,2024-09-22T10:35:30.619
20623,9537,1751,698,2,Item arrived damaged.,2025-01-08T12:36:47.525
26700,12288,1056,387,2,Value for money.,2024-12-14T21:07:09.186
14654,6755,972,5532,4,Fast shipping and good packaging.,2025-04-05T00:19:37.222
3927,1785,1295,4707,4,Works perfectly!,2024-09-18T04:40:36.031
37516,17220,1566,9378,4,"Excellent product, will buy again.",2025-06-30T21:19:23.088
1489,672,144,2630,4,Color was different from images.,2024-11-08T07:23:36.868
28394,13057,1081,8644,3,Decent product for the price.,2025-09-20T20:57:03.490
32330,14848,731,8971,3,Decent product for the price.,2025-09-29T06:05:35.675
25478,11759,1760,233,3,Item arrived damaged.,2025-08-29T06:57:23.350
5080,2315,1356,2584,3,Fast shipping and good packaging.,2024-10-16T18:59:55.314
33212,15254,890,9793,2,Customer service was helpful.,2025-08-08T19:37:04.753
17189,7937,1928,6229,4,Fast shipping and good packaging.,2024-05-19T07:21:17.039
15444,7120,1789,4706,3,Customer service was helpful.,2024-07-11T01:33:43.926
10959,5045,1365,4928,4,Fast shipping and good packaging.,2025-01-21T11:20:18.539
39555,18136,1614,4418,2,Customer service was helpful.,2024-06-22T18:43:37.647
30763,14124,703,3770,2,Color was different from images.,2025-07-09T11:50:13.026
3758,1699,1638,6319,5,"Excellent product, will buy again.",2025-07-08T01:25:41.518
15227,7015,920,6237,5,Color was different from images.,2025-11-14T11:40:58.773
20847,9632,1722,4684,2,Value for money.,2024-10-24T08:35:11.511
26209,12074,1979,5437,3,Color was different from images.,2025-02-07T14:27:25.871
225,95,732,2227,2,Fast shipping and good packaging.,2024-10-02T12:02:50.357
31665,14536,290,1517,3,Decent product for the price.,2025-01-21T15:50:54.880
17182,7934,1527,207,4,Value for money.,2025-03-22T04:50:40.503
24393,11255,1821,7500,3,Fast shipping and good packaging.,2024-09-04T04:08:10.652
15715,7254,1417,373,2,Customer service was helpful.,2025-11-14T22:16:19.493
6847,3100,208,2189,2,"Not as expected, quality is poor.",2025-01-15T07:29:13.315
15693,7242,566,6976,3,Customer service was helpful.,2024-12-22T12:26:13.986
30219,13884,1281,7592,4,Value for money.,2024-10-08T16:15:31.103
21189,9794,1694,5523,4,Customer service was helpful.,2025-02-06T21:54:41.009
3061,1393,1788,3253,4,Item arrived damaged.,2025-08-14T19:11:05.520
34803,15976,158,6833,5,Highly recommend this brand.,2025-08-15T22:56:12.181
17608,8132,1785,9651,4,Decent product for the price.,2025-09-27T18:56:56.339
5328,2424,1820,3359,4,Highly recommend this brand.,2024-04-01T09:48:58.747
24729,11403,1001,800,2,Item arrived damaged.,2024-08-23T00:02:35.213
34402,15796,1626,192,2,Works perfectly!,2025-03-30T22:14:58.274
33303,15294,676,7141,4,Item arrived damaged.,2025-05-29T19:23:31.412
31704,14555,314,8226,4,Works perfectly!,2025-07-29T14:08:02.514
30938,14211,803,8925,5,Color was different from images.,2024-04-25T15:52:14.517
15070,6945,1251,5100,4,"Excellent product, will buy again.",2024-10-27T04:32:55.790
15393,7099,947,8645,4,Fast shipping and good packaging.,2025-11-07T12:33:15.246
34824,15988,1387,8869,3,"Not as expected, quality is poor.",2024-03-25T01:59:32.285
39038,17891,580,2261,4,Decent product for the price.,2024-12-24T19:24:22.227
206,83,263,4873,4,Color was different from images.,2024-04-25T17:35:09.273
30832,14160,955,8593,5,Decent product for the price.,2025-07-10T13:38:54.841
30357,13944,556,218,5,Color was different from images.,2025-08-13T12:18:41.637
15198,7002,248,3773,4,Works perfectly!,2024-08-04T09:03:00.818
27,10,1655,3175,5,Customer service was helpful.,2025-06-27T09:35:04.931
991,444,1252,5171,5,Value for money.,2025-08-12T07:48:13.504
5027,2296,493,7393,3,Highly recommend this brand.,2024-10-19T00:04:44.902
43133,19830,1158,2158,5,Customer service was helpful.,2024-01-19T07:49:23.076
29603,13606,563,4144,3,Customer service was helpful.,2025-02-27T18:43:42.139
41144,18870,169,4475,2,Item arrived damaged.,2024-07-24T08:31:21.148
18938,8742,871,9934,1,Decent product for the price.,2024-09-24T06:42:00.229
19592,9060,1391,2488,4,"Not as expected, quality is poor.",2025-07-21T11:01:56.652
12104,5565,155,5214,5,Value for money.,2024-05-30T11:33:32.399
18476,8531,1625,8712,2,Customer service was helpful.,2024-03-10T05:46:35.611
12007,5526,1820,1236,4,Color was different from images.,2025-05-08T16:45:44.415
37131,17041,630,9376,3,Item arrived damaged.,2025-08-11T08:52:12.347
4713,2145,1606,8415,3,Works perfectly!,2024-10-11T23:52:34.987
16875,7793,204,2406,4,Item arrived damaged.,2024-06-04T14:25:11.775
12178,5597,902,4397,3,Decent product for the price.,2024-12-24T05:18:10.869
34816,15984,1984,628,4,Value for money.,2025-11-12T22:45:56.547
24354,11238,252,6246,3,Highly recommend this brand.,2024-08-27T18:13:54.315
11647,5364,1304,693,3,Highly recommend this brand.,2025-10-22T12:50:28.031
7607,3463,816,4855,4,"Not as expected, quality is poor.",2025-11-10T14:27:27.172
30661,14081,824,2497,5,Customer service was helpful.,2024-04-13T19:39:11.267
41939,19247,1500,145,4,Works perfectly!,2025-09-04T08:47:05.399
22236,10272,867,711,5,Customer service was helpful.,2024-02-02T23:23:35.632
10992,5058,1683,2775,2,"Not as expected, quality is poor.",2025-10-08T22:28:33.398
35663,16375,503,7566,3,"Not as expected, quality is poor.",2025-10-25T05:13:54.381
29768,13682,1413,4805,4,Customer service was helpful.,2025-07-18T00:05:07.881
28395,13058,150,9827,5,Customer service was helpful.,2025-05-26T23:55:55.901
29921,13753,1488,5742,5,Item arrived damaged.,2025-10-26T00:14:18.286
9968,4573,1481,9545,3,"Not as expected, quality is poor.",2024-01-22T01:28:31.099
28381,13052,1018,1608,5,Fast shipping and good packaging.,2025-01-02T18:55:23.543
3649,1650,1144,978,4,Color was different from images.,2024-11-05T04:30:21.349
16702,7716,1437,721,3,Item arrived damaged.,2024-03-22T13:30:27.671
29579,13595,830,9543,3,Item arrived damaged.,2025-09-21T20:10:09.506
31316,14380,1201,9349,3,Highly recommend this brand.,2024-05-17T02:48:58.073
30328,13933,701,7316,3,Highly recommend this brand.,2025-07-20T01:41:02.849
29969,13773,38,1103,3,Value for money.,2024-09-12T20:08:46.882
16281,7520,1233,1041,5,Customer service was helpful.,2025-07-19T19:54:16.857
4761,2163,601,1680,2,"Not as expected, quality is poor.",2024-05-28T12:33:44.262
22723,10496,624,9158,2,"Not as expected, quality is poor.",2024-05-22T07:24:37.965
41884,19217,633,8916,4,Decent product for the price.,2024-01-18T21:47:05.999
19228,8889,821,1244,4,Decent product for the price.,2024-07-02T12:50:51.196
13467,6201,1370,8171,3,Item arrived damaged.,2025-10-11T23:50:07.003
13579,6250,1947,5556,3,Item arrived damaged.,2024-04-16T19:17:43.015
18824,8693,273,8898,4,"Excellent product, will buy again.",2024-10-03T18:02:12.979
15580,7193,1771,4487,5,"Not as expected, quality is poor.",2024-09-18T20:42:55.883
31093,14281,1617,3838,4,Item arrived damaged.,2025-01-26T20:22:05.410
33264,15277,197,2587,5,Highly recommend this brand.,2025-09-06T08:40:11.383
6686,3029,62,4446,3,"Excellent product, will buy again.",2024-12-30T20:49:21.114
25296,11672,1771,5923,5,Decent product for the price.,2024-11-03T13:21:49.521
37195,17072,289,6785,3,Value for money.,2025-08-10T10:37:04.540
32317,14843,507,7095,4,Fast shipping and good packaging.,2025-10-19T19:03:51.315
12721,5841,1796,7639,5,"Not as expected, quality is poor.",2025-07-11T03:29:24.008
6101,2759,514,6090,3,Customer service was helpful.,2025-06-02T17:55:00.522
18840,8702,1519,9918,4,Color was different from images.,2025-03-16T00:54:23.542
42529,19537,1629,2508,2,"Not as expected, quality is poor.",2025-08-12T06:25:35.967
23223,10712,251,5592,4,Highly recommend this brand.,2024-04-12T14:52:11.645
25281,11665,1539,8092,3,Value for money.,2024-03-07T04:23:01.396
10862,5000,891,6029,3,Works perfectly!,2024-08-19T04:01:33.913
10451,4811,178,1995,4,Decent product for the price.,2024-04-23T01:43:27.773
38897,17827,603,1433,3,Decent product for the price.,2024-06-17T16:56:05.342
16819,7769,450,1932,5,Value for money.,2025-02-17T16:21:19.311
31513,14470,1954,9522,4,Decent product for the price.,2024-10-18T09:53:45.218
10564,4862,1257,78,1,Item arrived damaged.,2024-07-18T21:10:35.832
34603,15885,1915,8653,3,Item arrived damaged.,2025-11-13T04:27:01.883
8773,4015,1332,9720,4,Value for money.,2025-03-25T01:30:13.401
40667,18643,74,7493,4,Highly recommend this brand.,2024-09-04T00:12:04.695
23904,11033,935,2235,4,"Not as expected, quality is poor.",2024-07-30T07:16:28.419
36562,16785,130,5335,3,Decent product for the price.,2024-05-15T00:51:09.650
4638,2111,1937,4460,3,"Excellent product, will buy again.",2025-08-24T21:45:09.848
37123,17038,779,2553,3,Item arrived damaged.,2025-09-26T23:27:49.613
28337,13033,496,4906,5,Works perfectly!,2024-02-24T19:29:34.191
22426,10355,1216,2910,4,Works perfectly!,2024-11-10T23:51:16.699
27202,12509,1862,1862,3,Customer service was helpful.,2024-04-17T06:48:42.171
33746,15498,1380,1655,4,"Not as expected, quality is poor.",2024-07-18T19:03:54.245
34169,15684,149,8236,1,Value for money.,2025-09-10T13:57:06.182
5629,2562,1111,8806,4,Decent product for the price.,2025-10-10T10:12:49.895
36330,16688,410,9006,5,Customer service was helpful.,2024-12-27T18:54:21.322
8002,3662,1450,1320,4,Customer service was helpful.,2025-03-21T23:56:02.454
16425,7582,76,7081,4,Works perfectly!,2024-11-20T20:13:41.859
10069,4622,1683,954,4,"Not as expected, quality is poor.",2024-06-25T10:49:21.383
818,367,675,8536,4,Value for money.,2025-03-05T17:56:04.888
17677,8172,133,2809,3,"Not as expected, quality is poor.",2025-01-08T11:40:35.454
31568,14497,1810,475,5,Highly recommend this brand.,2025-02-02T08:59:40.963
37134,17042,1305,9133,4,Item arrived damaged.,2024-05-24T08:17:17.848
1570,710,1741,6722,3,Item arrived damaged.,2025-07-06T13:33:02.520
21836,10084,573,5304,1,Highly recommend this brand.,2024-12-24T09:31:49.470
14511,6687,1275,8704,4,Works perfectly!,2024-05-07T07:48:51.361
40241,18450,1478,9014,4,Color was different from images.,2024-12-09T18:59:49.577
17434,8052,1875,9892,3,Fast shipping and good packaging.,2024-07-01T01:02:08.219
13018,5981,1107,7325,5,Color was different from images.,2024-12-14T00:12:52.180
16950,7827,747,4184,5,Works perfectly!,2024-01-01T15:51:38.289
12584,5781,1126,3112,5,"Not as expected, quality is poor.",2024-11-24T02:16:07.496
4111,1874,981,2838,4,Decent product for the price.,2024-05-24T08:23:16.566
19895,9202,804,5546,5,Fast shipping and good packaging.,2025-06-24T20:58:47.763
24322,11223,840,1279,3,Highly recommend this brand.,2024-05-11T09:04:01.065
8878,4063,1996,5373,4,"Excellent product, will buy again.",2024-04-17T01:24:25.435
16265,7514,90,5978,3,Item arrived damaged.,2025-01-14T22:51:55.788
28117,12935,862,9873,3,Highly recommend this brand.,2024-06-13T04:28:02.690
30079,13822,1793,4594,5,"Excellent product, will buy again.",2025-06-02T19:54:40.655
19728,9122,1155,1016,4,Value for money.,2025-06-19T21:45:44.847
34970,16058,698,937,3,Fast shipping and good packaging.,2025-01-23T05:49:07.754
11967,5506,210,8645,4,Highly recommend this brand.,2025-08-27T11:42:40.639
11788,5425,679,6155,5,"Not as expected, quality is poor.",2024-06-20T16:33:56.942
860,385,1562,3716,2,Value for money.,2024-02-17T10:03:26.183
14623,6737,1983,2125,4,Works perfectly!,2024-10-29T01:46:14.813
31793,14599,1813,2773,5,"Excellent product, will buy again.",2025-05-23T21:04:55.279
31264,14358,649,2526,5,Color was different from images.,2024-01-05T22:15:55.256
20374,9414,1286,456,5,Decent product for the price.,2024-05-08T08:43:21.917
16626,7678,1768,4473,1,Value for money.,2025-10-25T21:50:33.510
32524,14933,266,4335,5,"Not as expected, quality is poor.",2024-03-03T16:27:01.990
10194,4687,760,1741,2,Value for money.,2024-02-17T17:40:37.541
11119,5118,538,2898,2,"Excellent product, will buy again.",2024-11-20T21:44:04.533
29894,13737,239,6831,4,Fast shipping and good packaging.,2024-01-07T09:00:03.481
33125,15218,251,2912,4,Works perfectly!,2024-10-17T16:53:22.284
28472,13097,1560,2012,4,Decent product for the price.,2024-01-10T20:35:27.730
42364,19452,987,3080,4,"Not as expected, quality is poor.",2024-09-02T15:30:48.477
18694,8639,1313,2273,1,Fast shipping and good packaging.,2024-04-03T08:54:36.081
20121,9299,589,744,2,Customer service was helpful.,2024-03-15T22:01:16.603
35787,16435,1179,3095,3,Highly recommend this brand.,2024-06-05T23:45:57.858
24560,11333,62,7682,2,Customer service was helpful.,2024-03-20T17:47:09.998
36068,16565,1899,5481,4,Works perfectly!,2024-11-30T10:47:38.207
18339,8472,8,8361,4,"Not as expected, quality is poor.",2025-07-14T08:41:00.190
12093,5562,1358,9673,3,Customer service was helpful.,2025-06-15T09:00:20.904
990,443,805,3237,4,Color was different from images.,2024-01-28T08:04:42.562
42945,19742,1441,5586,3,Value for money.,2024-06-18T11:54:31.202
19637,9080,1167,9718,4,Item arrived damaged.,2024-12-27T16:54:48.012
41752,19156,1707,1474,2,Works perfectly!,2024-10-07T19:09:40.621
5057,2307,1766,6193,3,Value for money.,2024-03-03T20:49:07.806
17080,7889,544,8843,3,Item arrived damaged.,2025-07-01T02:00:01.669
19713,9117,1407,7437,4,"Excellent product, will buy again.",2025-06-27T07:43:31.035
10140,4662,1432,9827,4,Works perfectly!,2025-03-13T20:01:14.336
319,143,225,22,5,Works perfectly!,2025-07-03T04:36:46.653
3105,1412,1434,7435,2,Decent product for the price.,2025-04-07T16:16:43.360
38461,17628,1103,4383,1,Customer service was helpful.,2024-10-26T20:25:31.028
30871,14179,1823,9525,3,Highly recommend this brand.,2025-04-25T06:22:27.432
27177,12496,1168,9782,3,Value for money.,2025-11-11T06:41:35.483
39806,18256,761,3703,4,Fast shipping and good packaging.,2024-04-24T04:07:14.321
7778,3545,1944,9206,5,Works perfectly!,2024-10-09T22:17:34.121
32554,14945,689,7254,2,Customer service was helpful.,2025-05-22T06:35:35.118
25130,11602,1475,7204,2,"Not as expected, quality is poor.",2025-05-19T04:09:24.890
17535,8098,17,6442,5,Customer service was helpful.,2025-09-03T23:32:14.508
25434,11740,1189,6393,5,Customer service was helpful.,2024-02-05T01:04:12.545
1339,605,1767,2740,4,Decent product for the price.,2024-07-06T16:11:39.531
38607,17695,601,2912,1,Decent product for the price.,2024-12-16T22:52:25.807
37281,17112,247,2888,5,Works perfectly!,2024-07-13T08:05:31.858
37695,17298,267,9964,3,Works perfectly!,2024-06-18T21:35:17.542
18731,8656,542,6117,3,Value for money.,2024-04-22T13:50:09.089
20492,9473,753,8088,2,Value for money.,2024-12-15T14:33:58.900
19891,9200,226,2925,4,Customer service was helpful.,2025-02-26T08:32:49.484
39459,18088,998,392,5,Value for money.,2024-02-09T18:39:06.491
4304,1969,680,2020,3,Customer service was helpful.,2025-02-14T10:36:35.642
1256,558,1604,2083,5,Highly recommend this brand.,2025-06-26T21:22:43.875
33180,15242,1053,6045,4,Highly recommend this brand.,2025-10-03T08:36:15.789
27630,12704,491,2399,3,"Excellent product, will buy again.",2024-03-25T19:58:24.251
20357,9406,1090,3179,5,Value for money.,2025-05-10T23:16:22.779
4289,1962,79,5249,3,Works perfectly!,2025-07-12T09:11:38.684
12163,5589,668,6885,3,Customer service was helpful.,2025-05-25T17:26:29.649
